,dt,item_topic,source_topic,age_segment,record_id,visits
2732,2019-09-24 18:30:00,Семья,Сад и дача,26-30,1,1
2733,2019-09-24 18:30:00,Семья,Сад и дача,31-35,1,1
2734,2019-09-24 18:30:00,Семья,Сад и дача,36-40,1,1
2735,2019-09-24 18:30:00,Семья,Сделай сам,26-30,1,1
2736,2019-09-24 18:30:00,Семья,Семейные отношения,18-25,1,6
2737,2019-09-24 18:30:00,Семья,Семейные отношения,26-30,1,2
2738,2019-09-24 18:30:00,Семья,Семейные отношения,31-35,1,2
2739,2019-09-24 18:30:00,Семья,Семейные отношения,41-45,1,2
2740,2019-09-24 18:30:00,Семья,Семья,26-30,1,2
2741,2019-09-24 18:30:00,Семья,Семья,36-40,1,1
2742,2019-09-24 18:30:00,Семья,Строительство,18-25,1,2
2743,2019-09-24 18:30:00,Семья,Строительство,36-40,1,2
2744,2019-09-24 18:30:00,Скандалы,Дети,18-25,1,2
2745,2019-09-24 18:30:00,Скандалы,Дети,26-30,1,2
2746,2019-09-24 18:30:00,Скандалы,Дети,31-35,1,1
2747,2019-09-24 18:30:00,Скандалы,Знаменитости,18-25,1,5
2748,2019-09-24 18:30:00,Скандалы,Знаменитости,26-30,1,1
2749,2019-09-24 18:30:00,Скандалы,Знаменитости,31-35,1,2
2750,2019-09-24 18:30:00,Скандалы,Знаменитости,36-40,1,2
2751,2019-09-24 18:30:00,Скандалы,Знаменитости,41-45,1,2
2752,2019-09-24 18:30:00,Скандалы,Интерьеры,18-25,1,1
2753,2019-09-24 18:30:00,Скандалы,Искусство,26-30,1,1
2754,2019-09-24 18:30:00,Скандалы,Искусство,31-35,1,1
2755,2019-09-24 18:30:00,Скандалы,История,41-45,1,1
2756,2019-09-24 18:30:00,Скандалы,Кино,18-25,1,4
2757,2019-09-24 18:30:00,Скандалы,Кино,26-30,1,1
2758,2019-09-24 18:30:00,Скандалы,Музыка,18-25,1,2
2759,2019-09-24 18:30:00,Скандалы,Одежда,18-25,1,1
2760,2019-09-24 18:30:00,Скандалы,Одежда,26-30,1,1
2761,2019-09-24 18:30:00,Скандалы,Полезные советы,41-45,1,1
2762,2019-09-24 18:30:00,Скандалы,Политика,26-30,1,1
2763,2019-09-24 18:30:00,Скандалы,Политика,31-35,1,1
2764,2019-09-24 18:30:00,Скандалы,Политика,36-40,1,2
2765,2019-09-24 18:30:00,Скандалы,Политика,41-45,1,1
2766,2019-09-24 18:30:00,Скандалы,Путешествия,26-30,1,1
2767,2019-09-24 18:30:00,Скандалы,Путешествия,41-45,1,2
2768,2019-09-24 18:30:00,Скандалы,Россия,18-25,1,7
2769,2019-09-24 18:30:00,Скандалы,Россия,26-30,1,4
2770,2019-09-24 18:30:00,Скандалы,Россия,31-35,1,4
2771,2019-09-24 18:30:00,Скандалы,Россия,36-40,1,1
2772,2019-09-24 18:30:00,Скандалы,Россия,41-45,1,2
2773,2019-09-24 18:30:00,Скандалы,Россия,45+,1,2
2774,2019-09-24 18:30:00,Скандалы,Семейные отношения,18-25,1,3
2775,2019-09-24 18:30:00,Скандалы,Семейные отношения,26-30,1,2
2776,2019-09-24 18:30:00,Скандалы,Семейные отношения,31-35,1,1
2777,2019-09-24 18:30:00,Скандалы,Семейные отношения,36-40,1,2
2778,2019-09-24 18:30:00,Скандалы,Семейные отношения,41-45,1,2
2779,2019-09-24 18:30:00,Скандалы,Семейные отношения,45+,1,1
2780,2019-09-24 18:30:00,Скандалы,Семья,18-25,1,1
2781,2019-09-24 18:30:00,Скандалы,Семья,31-35,1,1
2782,2019-09-24 18:30:00,Скандалы,Спорт,18-25,1,1
2783,2019-09-24 18:30:00,Скандалы,Спорт,26-30,1,2
2784,2019-09-24 18:30:00,Скандалы,Спорт,31-35,1,1
2785,2019-09-24 18:30:00,Скандалы,Технологии,18-25,1,1
2786,2019-09-24 18:30:00,Скандалы,Технологии,26-30,1,1
2787,2019-09-24 18:30:00,Скандалы,Технологии,31-35,1,1
2788,2019-09-24 18:30:00,Скандалы,Финансы,18-25,1,1
2789,2019-09-24 18:30:00,Туризм,Авто,36-40,1,1
2790,2019-09-24 18:30:00,Туризм,Деньги,18-25,1,1
2791,2019-09-24 18:30:00,Туризм,Дети,18-25,1,2
2792,2019-09-24 18:30:00,Туризм,Еда,18-25,1,2
2793,2019-09-24 18:30:00,Туризм,Еда,36-40,1,1
2794,2019-09-24 18:30:00,Туризм,Знаменитости,18-25,1,2
2795,2019-09-24 18:30:00,Туризм,Знаменитости,26-30,1,2
2796,2019-09-24 18:30:00,Туризм,Интерьеры,18-25,1,1
2797,2019-09-24 18:30:00,Туризм,Искусство,18-25,1,1
2798,2019-09-24 18:30:00,Туризм,Искусство,31-35,1,1
2799,2019-09-24 18:30:00,Туризм,История,18-25,1,2
2800,2019-09-24 18:30:00,Туризм,История,31-35,1,1
2801,2019-09-24 18:30:00,Туризм,Кино,36-40,1,1
2802,2019-09-24 18:30:00,Туризм,Одежда,18-25,1,1
2803,2019-09-24 18:30:00,Туризм,Одежда,26-30,1,1
2804,2019-09-24 18:30:00,Туризм,Одежда,31-35,1,1
2805,2019-09-24 18:30:00,Туризм,Одежда,36-40,1,1
2806,2019-09-24 18:30:00,Туризм,Полезные советы,18-25,1,2
2807,2019-09-24 18:30:00,Туризм,Полезные советы,41-45,1,1
2808,2019-09-24 18:30:00,Туризм,Политика,18-25,1,2
2809,2019-09-24 18:30:00,Туризм,Психология,18-25,1,2
2810,2019-09-24 18:30:00,Туризм,Путешествия,18-25,1,1
2811,2019-09-24 18:30:00,Туризм,Путешествия,31-35,1,1
2812,2019-09-24 18:30:00,Туризм,Ремонт,26-30,1,1
2813,2019-09-24 18:30:00,Туризм,Ремонт,41-45,1,1
2814,2019-09-24 18:30:00,Туризм,Ремонт,45+,1,1
2815,2019-09-24 18:30:00,Туризм,Россия,18-25,1,5
2816,2019-09-24 18:30:00,Туризм,Россия,31-35,1,1
2817,2019-09-24 18:30:00,Туризм,Россия,45+,1,1
2818,2019-09-24 18:30:00,Туризм,Сад и дача,18-25,1,2
2819,2019-09-24 18:30:00,Туризм,Сад и дача,31-35,1,1
2820,2019-09-24 18:30:00,Туризм,Сделай сам,18-25,1,3
2821,2019-09-24 18:30:00,Туризм,Сделай сам,26-30,1,1
2822,2019-09-24 18:30:00,Туризм,Семейные отношения,18-25,1,3
2823,2019-09-24 18:30:00,Туризм,Семейные отношения,26-30,1,5
2824,2019-09-24 18:30:00,Туризм,Семейные отношения,31-35,1,2
2825,2019-09-24 18:30:00,Туризм,Семейные отношения,36-40,1,1
2826,2019-09-24 18:30:00,Туризм,Семейные отношения,41-45,1,2
2827,2019-09-24 18:30:00,Туризм,Семейные отношения,45+,1,1
2828,2019-09-24 18:30:00,Туризм,Спорт,18-25,1,1
2829,2019-09-24 18:30:00,Туризм,Технологии,31-35,1,1
2830,2019-09-24 18:30:00,Туризм,Финансы,18-25,1,1
2831,2019-09-24 18:30:00,Шоу,Дети,18-25,1,2
2832,2019-09-24 18:30:00,Шоу,Дети,31-35,1,1
2833,2019-09-24 18:30:00,Шоу,Знаменитости,26-30,1,1
2834,2019-09-24 18:30:00,Шоу,Знаменитости,36-40,1,2
2835,2019-09-24 18:30:00,Шоу,Знаменитости,45+,1,1
2836,2019-09-24 18:30:00,Шоу,Интерьеры,36-40,1,1
2837,2019-09-24 18:30:00,Шоу,Кино,18-25,1,8
2838,2019-09-24 18:30:00,Шоу,Кино,26-30,1,2
2839,2019-09-24 18:30:00,Шоу,Кино,31-35,1,2
2840,2019-09-24 18:30:00,Шоу,Кино,36-40,1,2
2841,2019-09-24 18:30:00,Шоу,Кино,41-45,1,3
2842,2019-09-24 18:30:00,Шоу,Кино,45+,1,1
2843,2019-09-24 18:30:00,Шоу,Музыка,18-25,1,2
2844,2019-09-24 18:30:00,Шоу,Одежда,26-30,1,1
2845,2019-09-24 18:30:00,Шоу,Одежда,31-35,1,1
2846,2019-09-24 18:30:00,Шоу,Одежда,41-45,1,1
2847,2019-09-24 18:30:00,Шоу,Одежда,45+,1,2
2848,2019-09-24 18:30:00,Шоу,Полезные советы,45+,1,1
2849,2019-09-24 18:30:00,Шоу,Политика,18-25,1,3
2850,2019-09-24 18:30:00,Шоу,Политика,31-35,1,2
2851,2019-09-24 18:30:00,Шоу,Политика,36-40,1,1
2852,2019-09-24 18:30:00,Шоу,Путешествия,18-25,1,2
2853,2019-09-24 18:30:00,Шоу,Россия,41-45,1,1
2854,2019-09-24 18:30:00,Шоу,Россия,45+,1,1
2855,2019-09-24 18:30:00,Шоу,Семейные отношения,18-25,1,4
2856,2019-09-24 18:30:00,Шоу,Семейные отношения,26-30,1,1
2857,2019-09-24 18:30:00,Шоу,Семейные отношения,31-35,1,2
2858,2019-09-24 18:30:00,Шоу,Семейные отношения,36-40,1,1
2859,2019-09-24 18:30:00,Шоу,Семейные отношения,41-45,1,2
2860,2019-09-24 18:30:00,Шоу,Семья,31-35,1,1
2861,2019-09-24 18:30:00,Шоу,Спорт,18-25,1,1
2862,2019-09-24 18:30:00,Шоу,Строительство,31-35,1,1
2863,2019-09-24 18:30:00,Шоу,Финансы,18-25,1,1
2864,2019-09-24 18:30:00,Шоу,Финансы,31-35,1,1
2865,2019-09-24 18:30:00,Шоу,Финансы,36-40,1,1
2866,2019-09-24 18:30:00,Шоу,Финансы,41-45,1,1
2867,2019-09-24 18:30:00,Юмор,Авто,18-25,1,1
2868,2019-09-24 18:30:00,Юмор,Авто,26-30,1,3
2869,2019-09-24 18:30:00,Юмор,Деньги,36-40,1,1
2870,2019-09-24 18:30:00,Юмор,Дети,18-25,1,2
2871,2019-09-24 18:30:00,Юмор,Дети,36-40,1,2
2872,2019-09-24 18:30:00,Юмор,Еда,18-25,1,2
2873,2019-09-24 18:30:00,Юмор,Знаменитости,18-25,1,1
2874,2019-09-24 18:30:00,Юмор,Знаменитости,26-30,1,1
2875,2019-09-24 18:30:00,Юмор,История,18-25,1,2
2876,2019-09-24 18:30:00,Юмор,История,26-30,1,1
2877,2019-09-24 18:30:00,Юмор,История,41-45,1,1
2878,2019-09-24 18:30:00,Юмор,Кино,18-25,1,1
2879,2019-09-24 18:30:00,Юмор,Кино,26-30,1,1
2880,2019-09-24 18:30:00,Юмор,Кино,41-45,1,1
2881,2019-09-24 18:30:00,Юмор,Одежда,26-30,1,2
2882,2019-09-24 18:30:00,Юмор,Одежда,31-35,1,1
2883,2019-09-24 18:30:00,Юмор,Полезные советы,18-25,1,3
2884,2019-09-24 18:30:00,Юмор,Полезные советы,31-35,1,3
2885,2019-09-24 18:30:00,Юмор,Полезные советы,36-40,1,1
2886,2019-09-24 18:30:00,Юмор,Полезные советы,41-45,1,2
2887,2019-09-24 18:30:00,Юмор,Психология,26-30,1,2
2888,2019-09-24 18:30:00,Юмор,Путешествия,18-25,1,2
2889,2019-09-24 18:30:00,Юмор,Путешествия,26-30,1,1
2890,2019-09-24 18:30:00,Юмор,Путешествия,45+,1,1
2891,2019-09-24 18:30:00,Юмор,Ремонт,18-25,1,1
2892,2019-09-24 18:30:00,Юмор,Ремонт,31-35,1,1
2893,2019-09-24 18:30:00,Юмор,Россия,18-25,1,2
2894,2019-09-24 18:30:00,Юмор,Россия,31-35,1,1
2895,2019-09-24 18:30:00,Юмор,Россия,36-40,1,2
2896,2019-09-24 18:30:00,Юмор,Сад и дача,18-25,1,1
2897,2019-09-24 18:30:00,Юмор,Сад и дача,26-30,1,2
2898,2019-09-24 18:30:00,Юмор,Семейные отношения,18-25,1,3
2899,2019-09-24 18:30:00,Юмор,Семейные отношения,26-30,1,4
2900,2019-09-24 18:30:00,Юмор,Семейные отношения,31-35,1,2
2901,2019-09-24 18:30:00,Юмор,Семейные отношения,36-40,1,5
2902,2019-09-24 18:30:00,Юмор,Семья,18-25,1,3
2903,2019-09-24 18:30:00,Юмор,Семья,31-35,1,1
2904,2019-09-24 18:30:00,Юмор,Семья,36-40,1,2
2905,2019-09-24 18:30:00,Юмор,Спорт,18-25,1,1
2906,2019-09-24 18:30:00,Юмор,Спорт,31-35,1,1
2907,2019-09-24 18:31:00,Деньги,Авто,26-30,1,1
2908,2019-09-24 18:31:00,Деньги,Деньги,31-35,1,1
2909,2019-09-24 18:31:00,Деньги,Дети,18-25,1,5
2910,2019-09-24 18:31:00,Деньги,Дети,26-30,1,1
2911,2019-09-24 18:31:00,Деньги,Дети,31-35,1,2
2912,2019-09-24 18:31:00,Деньги,Дети,41-45,1,1
2913,2019-09-24 18:31:00,Деньги,Еда,18-25,1,2
2914,2019-09-24 18:31:00,Деньги,Еда,26-30,1,1
2915,2019-09-24 18:31:00,Деньги,Здоровье,18-25,1,2
2916,2019-09-24 18:31:00,Деньги,Знаменитости,18-25,1,2
2917,2019-09-24 18:31:00,Деньги,Знаменитости,26-30,1,3
2918,2019-09-24 18:31:00,Деньги,Знаменитости,31-35,1,4
2919,2019-09-24 18:31:00,Деньги,Искусство,18-25,1,2
2920,2019-09-24 18:31:00,Деньги,Искусство,26-30,1,1
2921,2019-09-24 18:31:00,Деньги,История,18-25,1,1
2922,2019-09-24 18:31:00,Деньги,История,26-30,1,1
2923,2019-09-24 18:31:00,Деньги,Кино,26-30,1,1
2924,2019-09-24 18:31:00,Деньги,Кино,31-35,1,1
2925,2019-09-24 18:31:00,Деньги,Кино,45+,1,1
2926,2019-09-24 18:31:00,Деньги,Одежда,18-25,1,1
2927,2019-09-24 18:31:00,Деньги,Одежда,36-40,1,1
2928,2019-09-24 18:31:00,Деньги,Полезные советы,18-25,1,5
2929,2019-09-24 18:31:00,Деньги,Полезные советы,26-30,1,2
2930,2019-09-24 18:31:00,Деньги,Полезные советы,31-35,1,1
2931,2019-09-24 18:31:00,Деньги,Полезные советы,36-40,1,1
2932,2019-09-24 18:31:00,Деньги,Политика,18-25,1,1
2933,2019-09-24 18:31:00,Деньги,Политика,26-30,1,1
2934,2019-09-24 18:31:00,Деньги,Политика,31-35,1,2
2935,2019-09-24 18:31:00,Деньги,Политика,36-40,1,1
2936,2019-09-24 18:31:00,Деньги,Политика,41-45,1,1
2937,2019-09-24 18:31:00,Деньги,Психология,18-25,1,1
2938,2019-09-24 18:31:00,Деньги,Психология,31-35,1,1
2939,2019-09-24 18:31:00,Деньги,Путешествия,18-25,1,1
2940,2019-09-24 18:31:00,Деньги,Путешествия,26-30,1,1
2941,2019-09-24 18:31:00,Деньги,Путешествия,31-35,1,1
2942,2019-09-24 18:31:00,Деньги,Ремонт,31-35,1,1
2943,2019-09-24 18:31:00,Деньги,Россия,18-25,1,2
2944,2019-09-24 18:31:00,Деньги,Россия,26-30,1,1
2945,2019-09-24 18:31:00,Деньги,Россия,45+,1,1
2946,2019-09-24 18:31:00,Деньги,Сад и дача,18-25,1,1
2947,2019-09-24 18:31:00,Деньги,Сад и дача,26-30,1,1
2948,2019-09-24 18:31:00,Деньги,Сделай сам,18-25,1,1
2949,2019-09-24 18:31:00,Деньги,Семейные отношения,18-25,1,7
2950,2019-09-24 18:31:00,Деньги,Семейные отношения,26-30,1,2
2951,2019-09-24 18:31:00,Деньги,Семейные отношения,31-35,1,2
2952,2019-09-24 18:31:00,Деньги,Семейные отношения,36-40,1,1
2953,2019-09-24 18:31:00,Деньги,Семейные отношения,41-45,1,2
2954,2019-09-24 18:31:00,Деньги,Технологии,18-25,1,2
2955,2019-09-24 18:31:00,Деньги,Технологии,31-35,1,2
2956,2019-09-24 18:31:00,Деньги,Финансы,18-25,1,1
2957,2019-09-24 18:31:00,Деньги,Финансы,26-30,1,1
2958,2019-09-24 18:31:00,Деньги,Финансы,31-35,1,1
2959,2019-09-24 18:31:00,Дети,Авто,18-25,1,1
2960,2019-09-24 18:31:00,Дети,Деньги,36-40,1,1
2961,2019-09-24 18:31:00,Дети,Деньги,41-45,1,1
2962,2019-09-24 18:31:00,Дети,Дети,18-25,1,1
2963,2019-09-24 18:31:00,Дети,Дети,26-30,1,1
2964,2019-09-24 18:31:00,Дети,Еда,18-25,1,1
2965,2019-09-24 18:31:00,Дети,Еда,45+,1,1
2966,2019-09-24 18:31:00,Дети,Здоровье,18-25,1,1
2967,2019-09-24 18:31:00,Дети,Знаменитости,18-25,1,1
2968,2019-09-24 18:31:00,Дети,Знаменитости,26-30,1,3
2969,2019-09-24 18:31:00,Дети,Знаменитости,36-40,1,1
2970,2019-09-24 18:31:00,Дети,Искусство,26-30,1,2
2971,2019-09-24 18:31:00,Дети,История,18-25,1,1
2972,2019-09-24 18:31:00,Дети,История,26-30,1,1
2973,2019-09-24 18:31:00,Дети,Кино,18-25,1,4
